8.558208	94	147.9136	1.803178	122.7715	0.2739197	-0.4807238	0.8171866	-0.161489
8.897464	94	153.2563	1.803254	113.9344	0.1927695	-0.4942297	0.8400363	-0.1136486
9.237783	94	156.7864	1.802531	104.093	0.1095048	-0.5030399	0.8548849	-0.06427643
9.586855	94	158.48	1.801688	93.02328	0.02715064	-0.5068792	0.8614435	-0.01585918
9.931893	94	158.0824	1.801018	81.52745	-0.05144251	-0.5062175	0.8603345	0.03036744
10.27993	94	155.6008	1.817724	69.78094	-0.1233526	-0.4440569	0.8850682	0.06520716
10.62559	93	152.0872	1.861814	57.98635	-0.1533488	-0.1879403	0.9696503	0.0306748
10.97552	93	147.9647	1.848529	45.8864	-0.1689706	-0.1549834	0.9729876	0.02691092
11.31982	93	143.2312	1.806088	33.92818	-0.1907106	-0.3246287	0.9240865	0.06564946
11.65989	93	137.7102	1.801334	22.70781	-0.2281383	-0.3791849	0.8915267	0.0967053
11.99892	93	131.7771	1.813687	13.14357	-0.273767	-0.3753047	0.8778116	0.1168112
12.34119	93	124.8183	1.795511	4.913546	-0.3310345	-0.4672994	0.796716	0.1931091
12.68309	93	117.2015	1.835739	-1.279651	-0.4153925	-0.3960407	0.7914243	0.2103533
13.02755	92	109.0617	1.865118	-6.241584	-0.482617	-0.2753991	0.814896	0.1648657
13.37441	92	100.074	1.869847	-10.83005	-0.522607	-0.1596027	0.8313237	0.1015378
13.71786	92	90.60668	1.858695	-15.36399	-0.5348977	-0.0114031	0.8448067	0.00748068
14.06733	91	80.98544	1.773857	-20.85845	-0.4119466	0.4282979	0.7696755	-0.2333679
14.40695	91	73.34232	1.837208	-27.24704	-0.3256883	0.4705124	0.7971362	-0.1926628
14.7505	90	67.94371	1.856798	-34.26131	-0.2313585	0.4883423	0.8302652	-0.1365828
15.09904	90	64.8867	1.849721	-41.4445	-0.117281	0.5023268	0.8538548	-0.06960489
15.44555	90	64.16903	1.83543	-48.06954	0.01689057	0.5070411	0.8617075	0.00917656
15.78793	90	65.51783	1.822257	-53.68217	0.1690679	0.4972897	0.8451163	0.09948581
16.12783	90	68.6435	1.862069	-59.16327	0.2740442	0.2903951	0.9119456	0.09447549
16.47322	90	72.86241	1.854657	-64.9566	0.3173732	0.2323977	0.9158501	0.08052436
16.80677	90	77.78778	1.846047	-70.72067	0.3511957	0.1579717	0.9208018	0.06189302
17.14852	90	83.1451	1.808655	-77.1926	0.3046403	-0.2879218	0.9021151	-0.1023905
17.49826	89	87.52492	1.815699	-84.90868	0.1724006	-0.5007652	0.8419003	-0.1035191
17.83792	89	89.67036	1.860576	-92.47581	0.06395993	-0.5056765	0.8595022	-0.0381629
18.17793	89	89.66093	1.861553	-99.28271	-0.06304994	-0.5058138	0.8595664	0.0363702
18.51998	89	87.84468	1.876542	-105.9675	-0.1615249	-0.3927638	0.9023535	0.07351571
18.86454	89	84.77975	1.87562	-113.0279	-0.2192632	-0.285377	0.9304407	0.0690202
19.21161	89	80.95996	1.874365	-120.5424	-0.2406852	-0.04544625	0.96946	0.01235836
19.55784	89	76.91727	1.84103	-128.6188	-0.2217779	0.1521439	0.9624903	-0.03576729
19.90722	88	73.31152	1.772797	-137.6049	-0.1374955	0.452887	0.8777041	-0.0749921
20.24521	88	71.42571	1.836941	-147.297	-0.04246651	0.5083874	0.8597165	-0.02502854
20.58625	88	71.50875	1.862291	-157.2517	0.04541777	0.5063873	0.860698	0.02660982
20.92563	88	73.52051	1.865344	-166.597	0.131489	0.4715698	0.8689201	0.07287328
21.26487	88	77.00083	1.854508	-175.1536	0.2055286	0.4426472	0.866496	0.1049102
21.60394	87	81.73235	1.835855	-182.7225	0.2799865	0.4324322	0.845053	0.1431623
21.94792	87	87.92323	1.821088	-189.5643	0.352809	0.4181377	0.817334	0.1806984
22.29558	87	95.70413	1.811113	-195.6817	0.4193716	0.4017286	0.7852639	0.2147144
22.63705	87	104.6569	1.805314	-200.6528	0.4788873	0.3837865	0.7505597	0.2450204
22.98077	87	114.7296	1.813912	-204.526	0.5382192	0.3301811	0.7366607	0.2421397
23.32372	87	125.5757	1.815592	-207.3598	0.5822877	0.2979211	0.7165789	0.2422782
23.66872	87	137.1177	1.815652	-209.165	0.6217349	0.2689115	0.6948758	0.2414126
24.01084	86	149.0359	1.829508	-210.1209	0.6656179	0.1864727	0.7002484	0.1784181
24.35548	86	161.4108	1.835294	-210.5906	0.6929597	0.09574961	0.7083476	0.0942478
24.69583	86	173.9402	1.825922	-210.7469	0.7021599	0.07934096	0.7031341	0.0792402
25.03613	86	186.7379	1.816222	-210.6351	0.7092494	0.07895332	0.695885	0.08047141
25.3717	86	199.5939	1.809339	-210.2644	0.7160734	0.07830537	0.6888252	0.0814066
25.71576	86	212.9837	1.799068	-209.5376	0.7192096	0.1222847	0.6713705	0.1305593
26.05296	86	226.262	1.7953	-208.2664	0.7158643	0.1935984	0.6347773	0.2170617
26.39035	85	239.5904	1.802752	-206.0116	0.7096918	0.2565808	0.5753037	0.315483
26.73368	85	253.0445	1.814714	-202.44	0.7326829	0.2471344	0.537301	0.3367611
27.07029	85	265.9137	1.799151	-197.4858	0.736768	0.2613651	0.4749159	0.4041239
27.41464	85	278.4102	1.802814	-190.6588	0.7608255	0.2390306	0.418295	0.4347852
27.76068	84	290.0117	1.806844	-182.0646	0.7879764	0.2084026	0.3650692	0.4498733
28.1077	84	300.44	1.806504	-171.8552	0.8110981	0.1771529	0.310322	0.4630734
28.4432	84	309.1765	1.805822	-160.6499	0.8311929	0.1456133	0.2573373	0.4708425
28.78794	84	316.6615	1.806379	-148.0083	0.8504216	0.1137063	0.2054642	0.4707849
29.13836	83	322.7168	1.824891	-134.2608	0.8972883	0.07306228	0.1669765	0.4020629
29.47991	83	327.5361	1.830796	-120.3523	0.9236948	0.05294129	0.1390462	0.3530599
29.82508	83	331.58	1.842375	-105.9683	0.9628654	0.02932465	0.1216394	0.239237
30.16455	83	335.1237	1.843078	-91.64919	0.9865663	0.01311678	0.1143584	0.1159181
30.50905	83	338.4938	1.831916	-77.01435	0.9922663	0.006303416	0.1097001	0.05773908
30.85287	83	341.7332	1.820175	-62.33706	0.9932328	0.005009925	0.1061402	0.04688188
31.18686	82	344.7805	1.811712	-48.02085	0.9935874	0.004880199	0.1026012	0.04725729
31.52386	82	347.7579	1.806219	-33.52229	0.9939495	0.004709668	0.09903555	0.04726822
31.86767	82	350.6937	1.802941	-18.67949	0.9943047	0.004536958	0.09540359	0.04728499
32.21355	82	353.4285	1.794169	-3.679638	0.9814031	0.01511479	0.08305478	0.172399
32.55731	81	355.4553	1.803657	11.35703	0.935605	0.01925718	0.04975202	0.3489946
32.90391	81	356.4738	1.821511	26.64031	0.9278531	0.005964987	0.0147853	0.3726049
33.24389	81	356.3929	1.826349	41.68503	0.9320462	-0.007293773	-0.01799413	0.3618189
33.57898	80	355.5096	1.842176	56.50946	0.9687566	-0.01056262	-0.03927759	0.2446556
33.92408	80	354.0072	1.834623	71.74736	0.9749264	-0.01248544	-0.05658927	0.2148498
34.27064	80	351.9446	1.822548	86.99807	0.9736162	-0.01633985	-0.07391431	0.2152698
34.61441	80	349.4624	1.822499	102.0743	0.9881338	-0.01141187	-0.08643786	0.126451
34.96121	80	346.7006	1.817581	117.2503	0.9930884	-0.006774806	-0.09292135	0.07138128
35.31067	80	343.8204	1.812174	132.5351	0.9954471	-0.001348351	-0.09425084	0.01414566
35.65871	79	340.898	1.807078	147.7558	0.9953325	-0.001407738	-0.095369	0.01470038
36.00107	79	337.9881	1.803812	162.7285	0.995225	-0.001427764	-0.09647956	0.01472763
36.3383	79	335.0885	1.801902	177.4767	0.9951453	-0.00129857	-0.09751385	0.01323851
36.68285	79	332.1215	1.800861	192.5498	0.9952568	0.0004738314	-0.09715972	-0.004851216
37.02942	79	329.1413	1.800306	207.7177	0.9952927	0.0004700994	-0.09679317	-0.004833883
37.37405	79	326.188	1.800056	222.8069	0.9953283	0.0004666081	-0.09642736	-0.004816375
37.72098	78	323.2247	1.799983	238.0032	0.9953673	0.0003894196	-0.0960598	-0.004035282
38.06252	78	320.2377	1.799311	252.9533	0.9929216	-0.006364226	-0.09994806	0.06384858
38.40859	78	317.0468	1.800671	268.0705	0.9900442	-0.009795462	-0.106521	0.09148744
38.75743	78	313.5103	1.797469	283.24	0.9757615	-0.02186972	-0.1183662	0.1827586
39.09867	78	309.5764	1.803873	297.9607	0.965252	-0.0308703	-0.1348414	0.2217057
39.44249	77	305.059	1.804787	312.6366	0.9584895	-0.03791678	-0.1532969	0.2374032
39.77917	77	300.0737	1.804565	326.8254	0.955027	-0.0428163	-0.172031	0.237688
40.12144	77	294.4391	1.803507	341.0399	0.9514224	-0.04753301	-0.1910327	0.2367332
40.46149	77	288.2829	1.802136	354.9302	0.9470699	-0.05251109	-0.2098597	0.2371922
40.80493	77	281.4771	1.799571	368.6844	0.9378042	-0.06187847	-0.2294566	0.2530691
41.14714	77	274.0904	1.798815	382.074	0.927559	-0.07211991	-0.2498399	0.2683525
41.48226	76	266.2381	1.801933	394.8269	0.9190062	-0.08098124	-0.271483	0.2741652
41.83017	76	257.4479	1.803379	407.6535	0.9120038	-0.0877436	-0.2943715	0.2718375
42.17154	76	248.2119	1.80362	419.7991	0.9054987	-0.09330586	-0.3167568	0.2665169
42.51559	76	238.337	1.804601	431.5898	0.9011217	-0.09528069	-0.3387801	0.2532378
42.85898	76	227.9857	1.80916	442.9279	0.9038268	-0.08571886	-0.3602864	0.2143436
43.2097	76	217.0215	1.812921	454.1397	0.9083139	-0.06888401	-0.3781694	0.1649508
43.55484	76	205.9674	1.81545	464.9113	0.9146778	-0.04086962	-0.3907063	0.09509407
43.90429	75	194.6141	1.811903	475.65	0.9142924	-0.03168337	-0.3971743	0.07292649
44.24664	75	183.3573	1.807554	486.028	0.9118157	-0.03238678	-0.4026975	0.07333494
44.5906	75	171.8873	1.800947	496.2762	0.9028109	-0.05489814	-0.4088116	0.1216211
44.92648	75	160.433	1.799978	505.9921	0.8871093	-0.08337958	-0.4179124	0.1772967
45.2688	75	148.4658	1.805291	515.5356	0.8779295	-0.09153966	-0.4312971	0.1866631
45.61457	74	136.0029	1.797212	524.6839	0.853022	-0.126653	-0.4433231	0.2444938
45.95657	74	123.2329	1.802513	533.0928	0.8295181	-0.1531175	-0.4607756	0.275936
46.29762	74	110.0434	1.803164	540.7432	0.8083447	-0.1731403	-0.4812065	0.291619
46.64175	74	96.20972	1.795994	547.4666	0.7599739	-0.2287133	-0.4969525	0.3509532
46.98686	74	81.76834	1.809788	552.8845	0.724403	-0.2613317	-0.5272024	0.3591709
47.32925	74	66.9791	1.814943	556.8264	0.6986107	-0.277231	-0.562839	0.3439454
47.6733	74	51.8154	1.830313	559.4348	0.6991861	-0.2451364	-0.6109803	0.278837
48.01331	73	36.69197	1.836358	561.0845	0.7008488	-0.2058854	-0.6453869	0.2233787
48.35688	73	21.34286	1.827014	561.9236	0.6857736	-0.2054736	-0.6653903	0.2115443
48.70005	73	5.988367	1.823644	562.051	0.6794947	-0.1812027	-0.6881054	0.1787836
49.04489	73	-9.435055	1.824989	561.569	0.6795629	-0.1292497	-0.711682	0.1224651
49.38552	73	-24.66807	1.823964	560.9744	0.6912632	0.05622023	-0.7183857	-0.05400425
49.72291	73	-39.76143	1.79157	560.7709	0.6770275	0.2108049	-0.6729305	-0.2106174
50.05598	72	-54.64046	1.809739	561.4609	0.6788771	0.258935	-0.6275535	-0.2797417
50.39917	72	-69.88109	1.827116	563.2738	0.7019389	0.2480553	-0.6016495	-0.2894273
50.74455	72	-85.04068	1.826512	566.2414	0.7240756	0.2369683	-0.5748692	-0.2984729
51.07897	72	-99.43342	1.806142	570.3004	0.7279464	0.2576872	-0.5269492	-0.3549873
51.42268	72	-113.7576	1.803372	575.8737	0.7543048	0.2371804	-0.4913206	-0.3652037
51.76644	72	-127.6314	1.828041	582.5178	0.8103247	0.163445	-0.4941657	-0.2691839
52.11538	71	-141.2994	1.818529	590.0697	0.820902	0.1620794	-0.4689053	-0.2828039
52.46063	71	-154.2401	1.794625	598.4992	0.8091646	0.1899571	-0.4186119	-0.3659687
52.79948	71	-166.1157	1.796409	607.9109	0.8024806	0.1962276	-0.3629708	-0.4310127
53.1376	71	-176.4601	1.807888	618.4648	0.8075132	0.1770113	-0.2999487	-0.4760465
53.47691	70	-184.9286	1.830463	629.682	0.852099	0.1315852	-0.2601328	-0.4346763
53.81787	70	-191.9339	1.841787	641.134	0.8915088	0.09760688	-0.230848	-0.3773516
54.15588	70	-197.7789	1.83042	652.9546	0.9005092	0.08118834	-0.1914793	-0.3818735
54.4977	70	-202.625	1.812333	665.5057	0.8957223	0.06841191	-0.1458847	-0.41439
54.84433	70	-205.5126	1.799633	677.6785	0.858877	0.03995697	-0.06666683	-0.5062502
55.19275	69	-206.1048	1.82021	688.7905	0.8616975	-0.008906823	0.01571241	-0.5071008
55.54005	69	-204.6278	1.822098	698.4512	0.8550525	-0.06325164	0.1082196	-0.5031631
55.87711	69	-201.5327	1.817614	706.1743	0.8361712	-0.1224215	0.2089037	-0.492128
56.21891	68	-196.8948	1.811974	712.3907	0.8010387	-0.1873234	0.3180351	-0.4712756
56.56725	68	-190.2383	1.80721	717.6893	0.7547769	-0.2451006	0.4160935	-0.4439636
56.909	68	-182.0914	1.803966	721.4729	0.7022688	-0.2941816	0.4996408	-0.4130797
57.25341	68	-172.6701	1.801946	723.5179	0.6440771	-0.337123	0.5727012	-0.3788485
57.5977	67	-162.4865	1.802168	723.566	0.5842116	-0.3710707	0.6370812	-0.3393095
57.94056	67	-151.92	1.848044	722.1313	0.6118621	-0.236108	0.7291927	-0.1953356
58.28637	67	-140.9221	1.855651	719.9327	0.6173691	-0.1340359	0.7677989	-0.1066523
58.63016	67	-129.6238	1.84695	717.4722	0.6268806	0.02611959	0.7783899	0.02115784
58.97532	67	-117.8921	1.827459	715.0293	0.6312715	0.07787064	0.7690003	0.0638049
59.31801	67	-105.863	1.812819	712.7863	0.6379624	0.1054561	0.7576497	0.08860045
59.65492	66	-93.67498	1.799476	710.9248	0.6448399	0.152095	0.7371687	0.1327816
60.00158	66	-80.79013	1.800971	709.4582	0.6589215	0.1525995	0.7233303	0.1390294
60.35954	66	-67.16172	1.802678	708.4613	0.6735036	0.1496045	0.70983	0.1419607
60.70327	66	-53.8121	1.802563	708.013	0.6869739	0.1468629	0.6968003	0.1448022
61.04735	66	-40.23244	1.801929	708.0743	0.7000032	0.1441043	0.6837099	0.1475477
61.39291	66	-26.41655	1.80127	708.6567	0.7126622	0.1413214	0.6705045	0.1502153
61.73838	65	-12.45501	1.81156	709.6546	0.732868	0.05529184	0.6753832	0.06086854
62.08385	65	1.654793	1.810937	710.7602	0.7351983	-0.002130875	0.6778449	-0.002324399
62.42741	65	15.82065	1.807511	711.8943	0.7350931	-0.001165978	0.677964	-0.001265147
62.76934	65	30.0418	1.804656	713.0295	0.7349994	-0.001154619	0.6780657	-0.001251457
63.112	65	44.40211	1.802642	714.1727	0.7349068	-0.001156464	0.678166	-0.001253229
63.45821	65	59.01556	1.849198	715.2735	0.7301269	-0.04947093	0.6794301	-0.05331237
63.80342	64	73.69227	2.03485	716.1268	0.7168611	-0.09885769	0.6822883	-0.1040194
64.14912	64	88.48564	2.030776	716.6582	0.7084824	-0.1014296	0.6906075	-0.104048
64.49335	64	103.2957	1.935148	716.78	0.6901532	-0.1445489	0.6942844	-0.1440946
64.83913	64	118.2307	1.869906	716.3729	0.6739951	-0.1610125	0.7043146	-0.1540995
65.18722	64	133.2953	1.828726	715.3695	0.6549869	-0.1828923	0.7136485	-0.1680726
65.53075	64	148.1567	1.808936	713.733	0.6381557	-0.1911155	0.72668	-0.1678346
65.8737	64	162.9519	1.80074	711.4497	0.622236	-0.1945599	0.7404302	-0.163499
66.21668	64	177.6758	1.799785	708.5184	0.6060275	-0.1980634	0.7537525	-0.1592439
66.55528	63	192.0973	1.795895	704.9548	0.5800841	-0.2351347	0.7587624	-0.1802601
66.89668	63	206.4529	1.806784	700.5777	0.5558075	-0.2523615	0.7708967	-0.1819616
67.24142	63	220.6885	1.80129	695.2958	0.5217673	-0.2950149	0.7752863	-0.1991389
67.58011	63	234.2981	1.800919	689.1283	0.4898018	-0.3166773	0.7880763	-0.196839
67.92422	62	247.6252	1.797991	681.8104	0.4506308	-0.3515498	0.7959902	-0.1993595
68.27216	62	260.3711	1.80159	673.1831	0.4003119	-0.4005324	0.7993668	-0.2008409
68.61362	62	271.9688	1.808526	663.4755	0.358568	-0.4119409	0.8180049	-0.1805592
68.96318	62	282.7707	1.808996	652.3564	0.3155194	-0.4206801	0.8356104	-0.158843
69.31059	61	292.3136	1.807009	640.2395	0.2719119	-0.4283301	0.8507986	-0.1368908
69.64782	61	300.4057	1.8188	627.6212	0.2412068	-0.3818314	0.8862765	-0.1026546
69.9968	61	308.0523	1.850966	614.0971	0.242204	-0.1706435	0.9541676	-0.04221715
70.34531	61	315.4654	1.8464	600.4559	0.2449129	0.007169605	0.9695167	0.001910383
70.67928	61	322.6356	1.82945	587.4122	0.2499066	0.08055692	0.9646887	0.02080894
71.01347	60	330.0044	1.81442	574.4631	0.2576527	0.1305623	0.9567345	0.03503771
71.34921	60	337.7007	1.803757	561.6208	0.2683573	0.1662749	0.9476982	0.04695815
71.69506	60	346.0305	1.798487	548.6364	0.2822435	0.2045992	0.9352439	0.06161621
72.03754	60	354.7773	1.796851	536.1083	0.2979941	0.264274	0.9132453	0.08568475
72.38407	59	364.3832	1.80278	523.9957	0.3188104	0.3569221	0.8682846	0.1305694
72.736	59	375.0585	1.813849	512.4788	0.3516061	0.3655508	0.8484256	0.151393
73.07877	59	386.562	1.793848	502.4095	0.3804068	0.4526843	0.7755081	0.2212573
73.41557	59	398.745	1.816144	494.3073	0.4315753	0.4392668	0.7458457	0.2539716
73.75819	58	410.8395	1.820621	488.5932	0.4876572	0.4182766	0.7106493	0.2867275
74.09823	58	422.7201	1.817316	485.1682	0.5442429	0.3933547	0.6682972	0.3200792
74.44034	58	433.8328	1.812197	483.9737	0.6029575	0.3626128	0.615845	0.3545268
74.77797	57	443.7047	1.807704	484.8513	0.6619443	0.3249203	0.5519505	0.3893678
75.11711	57	452.8326	1.804413	487.6442	0.7165207	0.2819226	0.4789774	0.4215431
75.45541	57	461.2448	1.802293	492.3497	0.7628206	0.2358755	0.4011524	0.4489367
75.79323	57	468.9196	1.801056	498.9775	0.7988063	0.1902769	0.323621	0.4700774
76.13736	57	475.5844	1.800389	507.4954	0.8262725	0.144121	0.2451436	0.4862175
76.48498	56	480.7894	1.800077	517.6185	0.8455637	0.09807806	0.1668646	0.4975531
76.84359	56	484.2614	1.799976	529.2946	0.8574098	0.05144105	0.08757837	0.5045119
77.18761	56	485.5902	1.80003	541.2906	0.8617694	0.007707923	0.01323187	0.5070692
77.53508	55	484.9236	1.820746	553.815	0.8985916	-0.02828435	-0.05164132	0.4348176
77.87872	55	483.2085	1.857981	566.4283	0.9721866	-0.01860561	-0.07792766	0.2200782
78.22243	55	480.8896	1.846695	579.2227	0.9771041	-0.01876524	-0.09614188	0.188871
78.56335	55	478.2737	1.841091	592.1006	0.994152	-0.003700301	-0.102795	0.03288356
78.90608	54	475.6302	1.82509	605.2671	0.9928443	0.006845154	-0.09687386	-0.06949044
79.25926	54	473.0363	1.811084	619.0685	0.9888552	0.01082077	-0.08738384	-0.1200518
79.60276	54	470.9848	1.790778	632.7509	0.9545407	0.01918375	-0.06014936	-0.291318
79.94396	54	469.6982	1.816001	646.5897	0.9483362	0.01013593	-0.03034429	-0.3156502
80.28397	54	469.3571	1.811154	660.5768	0.9275272	-0.001574302	0.00526844	-0.3737153
80.62374	54	470.2606	1.794259	674.6504	0.8941191	-0.02391396	0.05038508	-0.4443429
80.9614	53	472.9254	1.808249	688.517	0.8546225	-0.06449563	0.1098683	-0.5033783
81.30463	53	477.4796	1.824401	701.7028	0.8443318	-0.1015597	0.1728543	-0.4969014
81.64165	53	483.2601	1.824107	712.6094	0.8277595	-0.1409655	0.240083	-0.4871377
81.97716	52	489.9526	1.818552	721.2422	0.8028094	-0.184171	0.3135588	-0.472503
82.32018	52	497.4861	1.812336	727.7878	0.7661704	-0.2320387	0.3947192	-0.4509299
82.67033	52	506.3733	1.807293	732.6491	0.7195106	-0.2793353	0.4744709	-0.4232655
83.011	52	516.2929	1.803972	735.6823	0.6692977	-0.3196228	0.5430125	-0.3937249
83.3518	52	527.0784	1.811839	736.856	0.6322781	-0.331885	0.6124682	-0.339057
83.69583	52	538.4873	1.856144	736.8488	0.6732673	-0.182737	0.6949043	-0.1744318
84.02886	51	549.8969	1.857635	736.3474	0.6825698	-0.08190225	0.7221554	-0.07669524
84.37641	51	562.1503	1.842853	735.64	0.6854173	-0.009978483	0.7280223	-0.009334011
84.71986	51	574.5804	1.826763	734.8795	0.6854077	-0.0009726762	0.7281584	-0.0009187058
85.06621	51	587.4109	1.815073	734.0857	0.6851689	-0.003591977	0.7283675	-0.003379799
85.40699	51	600.287	1.801971	733.1229	0.6707993	-0.1018474	0.7285473	-0.09420321
85.74853	51	613.3914	1.796673	731.7481	0.6460636	-0.1672668	0.7297359	-0.1486916
86.09181	51	626.6819	1.797809	729.6316	0.5998204	-0.2610091	0.7245469	-0.2170749
86.43549	51	639.974	1.799398	726.4523	0.552274	-0.3203517	0.730227	-0.2431805
86.78263	51	653.1732	1.801325	721.8408	0.4984776	-0.3720917	0.741914	-0.250263
87.13086	50	665.9632	1.808697	715.6882	0.4552898	-0.3869504	0.7683944	-0.2292394
87.47627	50	678.0836	1.829868	708.2266	0.4380155	-0.3240415	0.8209075	-0.1710279
87.81679	49	689.7264	1.851187	700.1487	0.4457875	-0.1789738	0.8723389	-0.09092162
88.15194	49	700.9758	1.837912	691.7183	0.4319813	-0.1763039	0.8802378	-0.08654775
88.49094	49	711.9857	1.805897	682.7493	0.3961078	-0.286052	0.8623002	-0.1330837
88.82859	48	721.4874	1.804655	673.1671	0.3018765	-0.4750928	0.8069689	-0.17877
89.17013	48	729.1434	1.850889	662.6841	0.2367002	-0.4877716	0.8286223	-0.1394168
89.50813	48	734.6851	1.854695	651.7562	0.1682031	-0.4973427	0.8453044	-0.09908777
89.84599	47	738.1716	1.843453	640.527	0.09544991	-0.5040022	0.8565688	-0.05622346
90.18984	47	739.7657	1.838009	628.5013	0.02684871	-0.4788249	0.8774019	-0.01310521
90.5351	47	739.9305	1.855985	615.9714	-0.01279577	-0.3517615	0.9359827	0.00603547
90.88099	47	739.079	1.841931	603.1432	-0.04727646	-0.3343709	0.9411052	0.01679659
91.22245	47	737.3669	1.842067	590.2976	-0.07571875	-0.2450355	0.9663414	0.02021233
91.56739	47	735.0389	1.83348	577.1677	-0.09448745	-0.1983224	0.9753808	0.01930379
91.91206	47	732.2343	1.826339	563.9178	-0.1091346	-0.1435537	0.983473	0.0162154
92.25581	47	729.1049	1.818904	550.5771	-0.1186415	-0.1047138	0.9873196	0.01261507
92.5892	46	725.8165	1.812943	537.5278	-0.125591	-0.07419889	0.9892579	0.009504285
92.93537	46	722.2581	1.808859	523.8508	-0.1279582	-0.01926055	0.9915894	0.002514062
93.28068	46	718.6489	1.80504	510.0754	-0.1274733	0.008500373	0.991805	-0.001094355
93.62561	46	715.027	1.802574	496.1869	-0.126532	0.01139385	0.9918961	-0.001453635
93.97179	46	711.3885	1.801175	482.1299	-0.1256172	0.01129222	0.9920135	-0.001429882
94.32388	46	707.6887	1.800438	467.7243	-0.1246931	0.01129571	0.99213	-0.001419662
94.67009	46	704.0293	1.800036	453.4666	-0.1254318	-0.01822043	0.9919323	0.002298531
95.00365	45	700.3867	1.799348	439.6802	-0.1303915	-0.07824919	0.9883168	0.01025102
95.34537	45	696.4597	1.80135	425.5347	-0.1374642	-0.09247015	0.9860969	0.01288131
95.694	45	692.2253	1.801984	411.0989	-0.1448517	-0.09221365	0.9850537	0.01356112
96.04247	45	687.7603	1.801715	396.6764	-0.1521893	-0.0921038	0.9839474	0.01424618
96.38572	45	683.137	1.80123	382.4867	-0.1593829	-0.09199754	0.9828077	0.01491961
96.73097	45	678.2631	1.800785	368.2391	-0.1665872	-0.0918856	0.9816123	0.01559394
97.07738	45	673.15	1.800469	353.9776	-0.1737899	-0.0915634	0.9803824	0.01623149
97.42042	44	667.8842	1.800988	339.8896	-0.1801482	-0.07733766	0.980491	0.01424669
97.771	44	662.3455	1.802001	325.5141	-0.1844362	-0.04157725	0.9819332	0.007864113
98.10599	44	657.0081	1.801857	311.7646	-0.183756	0.02069419	0.9827464	-0.003875484
98.45002	44	651.66	1.798342	297.5659	-0.1746421	0.1132696	0.9778827	-0.0203842
98.79558	44	646.5676	1.801193	283.1788	-0.1617041	0.1557391	0.974127	-0.02595717
99.14361	43	641.8043	1.802503	268.5414	-0.148226	0.1659921	0.9745963	-0.0252516
99.49364	43	637.4066	1.802668	253.6783	-0.1349788	0.1660879	0.9765596	-0.02295532
99.84187	43	633.4351	1.801455	238.7608	-0.1212829	0.1724228	0.9772932	-0.02142058
100.1815	42	629.9733	1.800217	224.0947	-0.1071681	0.1795449	0.9776968	-0.01969031
100.5288	42	626.8826	1.799347	208.9824	-0.09135169	0.1972091	0.9759198	-0.01854496
100.8734	42	624.3588	1.799192	193.8776	-0.07116614	0.2448241	0.9667801	-0.01824045
101.2204	42	622.4772	1.801195	178.561	-0.04832336	0.2719535	0.9609974	-0.01379179
101.5654	41	621.399	1.795524	163.2475	-0.0200695	0.3320515	0.9430169	-0.0076261
101.8996	41	621.3154	1.807212	148.3712	0.01195281	0.3634963	0.9315076	0.004606589
